Book,Chapter,Section,Text,Violence
DEMETRIUS,25,3,"And at the Isthmus of Corinth, where a general assembly was held and throngs of people came together, he was proclaimed Commander-in-chief of the Greeks, as Philip and Alexander had been proclaimed before him; and to these he considered himself in no slight measure superior, lifted up as he was by the good fortune and power which he then enjoyed. And certainly King Alexander never refused to bestow the royal title upon other kings, nor did he proclaim himself King of Kings, although many kings received their position and title from him; Early in 303 B.C. where not one of his enemies opposed him, but all abandoned their cities and fled. He received into allegiance Acte, as it is called, and Arcadia (except Mantineia), and freed Argos, Sicyon, and Corinth by paying their garrisons a hundred talents. Although both Eurydice and Phila were still living. the daughter of Aeacides king of the Molossians, and the sister of Pyrrhus. As for the Sicyonians, he told them their city was in the wrong place, and persuaded them to change its site to that which it now has; moreover, with the site he also changed the name of the city, calling it Demetrias instead of Sicyon.",0
DEMETRIUS,25,4,"whereas Demetrius used to rail and mock at those who gave the title of King to any one except his father and himself, and was well pleased to hear revellers pledge Demetrius as King, but Seleucus as Master of the Elephants, Ptolemy as Admiral, Lysimachus as Treasurer, and Agathocles of Sicily as Lord of the Isles. Early in 303 B.C. where not one of his enemies opposed him, but all abandoned their cities and fled. He received into allegiance Acte, as it is called, and Arcadia (except Mantineia), and freed Argos, Sicyon, and Corinth by paying their garrisons a hundred talents. Although both Eurydice and Phila were still living. the daughter of Aeacides king of the Molossians, and the sister of Pyrrhus. As for the Sicyonians, he told them their city was in the wrong place, and persuaded them to change its site to that which it now has; moreover, with the site he also changed the name of the city, calling it Demetrias instead of Sicyon.",0
DEMETRIUS,25,5,"When this was reported to these kings, they all laughed at Demetrius, except Lysimachus; he was incensed that Demetrius considered him a eunuch (it was the general practice to have eunuchs for treasurers). Early in 303 B.C. where not one of his enemies opposed him, but all abandoned their cities and fled. He received into allegiance Acte, as it is called, and Arcadia (except Mantineia), and freed Argos, Sicyon, and Corinth by paying their garrisons a hundred talents. Although both Eurydice and Phila were still living. the daughter of Aeacides king of the Molossians, and the sister of Pyrrhus. As for the Sicyonians, he told them their city was in the wrong place, and persuaded them to change its site to that which it now has; moreover, with the site he also changed the name of the city, calling it Demetrias instead of Sicyon.",0
DEMETRIUS,25,6,"And of all the kings Lysimachus had most hatred for Demetrius. He was once reviling the man's passion for Lamia, and said that this was the first time he had ever seen a harlot coming forward to play a great tragic part; Demetrius, however, declared that his own harlot was more chaste than the Penelope of Lysimachus. ",0
DEMETRIUS,26,1,"But to resume the story, when Demetrius was getting ready to return to Athens, he wrote letters to the people saying that he wished to he initiated into the mysteries as soon as he arrived, and to pass through all the grades in the ceremony, from the lowest to the highest (the epoptica ). Now, this was not lawful, and had not been done before, but the lesser rites were performed in the month Anthesterion, the great rites in Boëdromion; and the supreme rites (the epoptica ) were celebrated after an interval of at least a year from the great rites.",0
DEMETRIUS,26,2,"And yet when the letter of Demetrius was read, no one ventured to oppose the proposition except Pythodorus the Torch-bearer, and he accomplished nothing; instead, on motion of Stratocles, it was voted to call the current month, which was Munychion, Anthesterion, and so to regard it, and the lesser rites at Agra were performed for Demetrius; after which Munychion was again changed and became Boëdromion instead of Anthesterion, Demetrius received the remaining rites of initiation, and at the same time was also admitted to the highest grade of epoptica ). Now, this was not lawful, and had not been done before, but the lesser rites were performed in the month Anthesterion, the great rites in Boëdromion; and the supreme rites (the epoptica ) were celebrated after an interval of at least a year from the great rites. epoptos. ",0
DEMETRIUS,26,3,"Hence Philippides, in his abuse of Stratocles, wrote Part of the fragment cited at :— and with reference to the quartering of Demetrius in the Parthenon:—   Who abridged the whole year into a single month,    Who took the acropolis for a caravansery,  And introduced to its virgin goddess his courtesans.",0
DEMETRIUS,27,1,"But among the many lawless and shocking things done by Demetrius in the city at this time, this is said to have given the Athenians most displeasure, namely, that after he had ordered them to procure speedily two hundred and fifty talents for his use, and after they had levied the money rigorously and inexorably, when he saw the sum that had been collected, he commanded that it should be given to Lamia and her fellow courtesans to buy soap with. For the shame they felt was more intolerable to the people than their loss, and the words which accompanied it than the deed itself.",0
DEMETRIUS,27,2,"But some say that those who received this treatment were Thessalians, not Athenians. Apart from this incident, however, Lamia, when she was preparing a supper for the king, exacted money on her own account from many citizens. And the costliness of this supper gave it so wide a renown that it was described in full by Lynceus the Samian. Hence also a comic poet not inaptly called Lamia a veritable City-taker.  See And Demochares of Soli called Demetrius himself Fable, because he too, like Fable, had a Lamia. The name of a fabulous monster reputed to eat men's flesh. ",0
DEMETRIUS,27,3,"And not only among the wives of Demetrius, but also among his friends, did the favour and affection which he bestowed on Lamia awaken envy and jealousy. At all events, some ambassadors from him once came to Lysimachus, and Lysimachus, in an hour of leisure, showed them on his thighs and shoulders deep scars of wounds made by a lion's claws; he also told them about the battle he had fought against the beast, with which he had been caged by Alexander the king. Then they laughingly told him that their own king also carried, on his neck, the bites of a dreadful wild beast,-a Lamia. O King, said Mania, I think her an old woman. And at another time, when some sweetmeats were served up, and Demetrius said to Mania, Dost thou see how many presents I get from Lamia?  My mother, said Mania, will send thee more, if thou wilt make her also thy mistress. ",0
DEMETRIUS,27,4,"And it was astonishing that while in the beginning he was displeased at Phila's disparity in years, he was vanquished by Lamia, and loved her so long, although she was already past her prime. At all events, when Lamia was playing on the flute at a supper, and Demetrius asked Demo, surnamed Mania, what she thought of her, O King, said Mania, I think her an old woman. And at another time, when some sweetmeats were served up, and Demetrius said to Mania, Dost thou see how many presents I get from Lamia?  My mother, said Mania, will send thee more, if thou wilt make her also thy mistress. ",0
DEMETRIUS,27,5,"And there is on record also Lamia's comment on the famous judgment of Bocchoris. There was, namely, a certain Egyptian who was in love with Thonis the courtesan, and was asked a great sum of money for her favours; then he dreamed that he enjoyed those favours, and ceased from his desires.",0
DEMETRIUS,27,6,"Thereupon Thonis brought an action against him for payment due, and Bocchoris, on hearing the case, ordered the man to bring into court in its coffer the sum total demanded of him, and to move it hither and thither with his hand, and the courtesan was to grasp its shadow, since the thing imagined is a shadow of the reality. This judgment Lamia thought to be unjust; for though the dream put an end to the young man's passion, the shadow of the money did not set the courtesan free from her desire for it. So much, then, for Lamia. ",0
DEMETRIUS,28,1,"But the fortunes and achievements of the man whose Life I am narrating, brings my narrative back, as it were, from the comic to the tragic stage. For all the other kings leagued themselves together against Antigonus and united their forces, and so Demetrius set forth from Greece, Late in 302 B.C. and finding his father eager beyond his years for the war, he was himself still more encouraged.",0
DEMETRIUS,28,2,"And yet it would seem that if Antigonus had made some trifling concessions and had slackened his excessive passion for dominion, he might have always retained the supremacy for himself and have left it to his son. But he was naturally stern and haughty, and was harsh in what he said no less than in what he did, and therefore exasperated and incited against himself many young and powerful men; and their combination and partnership at this time he said he would scatter asunder with a single stone and a single shout, as if they were a flock of granivorous birds. ",0
DEMETRIUS,28,3,"He took the field with more than seventy thousand infantry, ten thousand horse, and seventy-five elephants; while his adversaries had sixty-four thousand infantry, five hundred more horse than he, four hundred elephants, and a hundred and twenty chariots. After he had drawn near them, the cast of his expectations rather than of his purposes underwent a change. Art thou in distress lest thou alone shouldst not hear the trumpet? ",0
DEMETRIUS,28,4,"For he was wont to be lofty and boastful as he engaged in his conflicts, making pompous speeches in a loud voice, and many times also by the utterance of a casual jest or joke when the enemy was close at hand he would show the firmness of his own spirit and his contempt for them; but now he was observed to be thoughtful and silent for the most part, and he presented his son to the army and pronounced him his successor. Art thou in distress lest thou alone shouldst not hear the trumpet? ",0
DEMETRIUS,28,5,"But what more than anything else astonished everybody was his conversing alone in his tent with his son, although it was not his custom to have secret conferences even with him; instead, he made his own plans, followed his own counsels, and then gave his orders openly. At all events, we are told that Demetrius, when he was still a stripling, asked his father when they were going to break camp; and that Antigonus replied in anger: Art thou in distress lest thou alone shouldst not hear the trumpet? ",0
DEMETRIUS,29,1,"At this time, moreover, bad omens also subdued their spirits. For Demetrius dreamed that Alexander, in brilliant array of armour, asked him what watchword they were going to give for the battle; and when he replied, Zeus and Victory, Alexander said: Then I will go away and join your adversaries; they surely will receive me.  The watchword should have been ",0
DEMETRIUS,29,2,"Moreover, Antigonus, when his phalanx was already forming and he was leaving his tent, stumbled and fell prone upon his face, injuring himself severely; but he rose to his feet, and stretching out his hands towards heaven prayed that the gods would grant him victory, or a painless death before his defeat. ",0
DEMETRIUS,29,5,"This was his hope to the last, and to the last he kept watching eagerly for his son; then a whole cloud of javelins were let fly at him and lie fell. The rest of his friends and attendants abandoned him, and one only remained by his dead body, Thorax of Larissa. ",0
DEMETRIUS,30,1,"The battle having been decided in this manner, the victorious kings carved up the entire domain which had been subject to Antigonus and Demetrius, as if it had been a great carcass, and took each his portion, adding thus to the provinces which the victors already had, those of the vanquished kings. But Demetrius, with five thousand foot and four thousand horse, came in unbroken flight to Ephesus. Here everybody thought that his lack of resources would lead him to lay hands upon the temple The rich temple of Artemis (Diana). ;",0
DEMETRIUS,30,2,"but he, fearing lest his soldiers might do this, departed speedily, and sailed for Greece, putting his chief remaining hopes in Athens. For he had left ships there, and moneys, and his wife Deïdameia, and he thought that in his evil plight no refuge could be more secure than the goodwill of Athens. The rich temple of Artemis (Diana). ;",0
DEMETRIUS,30,3,"Therefore when, as he drew near the Cyclades islands, an embassy from Athens met him with a request to keep away from the city, on the ground that the people had passed a vote to admit none of the kings, and informing him that Deïdameia had been sent to Megara with fitting escort and honour, his wrath drove him beyond all proper bounds, although he had borne his other misfortunes very easily, and in so great a reversal of his situation had shown himself neither mean-spirited nor ignoble. The rich temple of Artemis (Diana). ;",0
DEMETRIUS,30,4,"But that the Athenians should disappoint his hopes and play him false, and that their apparent goodwill should prove on trial to be false and empty, was painful to him. And verily the least cogent proof, as it would seem, of a people's goodwill towards a king or potentate is an extravagant bestowal of honours; for the beauty of such honours lies in the purpose of those who bestow them, and fear robs them of their worth (for the same decrees may be passed out of fear and out of affection).",0
DEMETRIUS,30,5,"Therefore men of sense look first of all at their own acts and achievements, and then estimate the value of the statues, paintings, or deifications offered to them, putting faith in these as genuine honours, or refusing to do so on the ground that they are compulsory; since it is certainly true that a people will often, in the very act of conferring its honours, have most hatred for those who accept such honours immoderately, ostentatiously, and from unwilling givers. ",0
DEMETRIUS,31,3,"Not long afterwards, however, Seleucus sent and asked the hand of Stratonicé, the daughter of Demetrius and Phila, in marriage. He had already, by Apama the Persian, a son Antiochus; but he thought that his realms would suffice for more successors than one, and that he needed this alliance with Demetrius, since he saw that Lysimachus also was taking one of Ptolemy's daughters for himself, and the other for Agathocles his son.",0
DEMETRIUS,31,4,"Now, to Demetrius, a marriage alliance with Seleucus was an unexpected piece of good fortune. So he took his daughter and sailed with his whole fleet to Syria. He was obliged to touch at several places along the coast, and made landings in Cilicia, which country had been allotted by the kings to Pleistarchus, after their battle with Antigonus, and was now held by him. Pleistarchus was a brother of Cassander.",0
DEMETRIUS,31,5,"He thought his territories outraged by these descents of Demetrius upon them, and besides, he wished to upbraid Seleucus for making an alliance with the common enemy independently of the other kings. So he went up to see him. ",0
DEMETRIUS,32,1,"On learning of this, Demetrius set out from the sea-coast for the city of Quinda; and finding twelve hundred talents of its treasure still left, he packed them up, got them safely on board ship, and put to sea with all speed. His wife Phila was already with him, and at Rhosus he was met by Seleucus.",0
DEMETRIUS,32,2,"Their intercourse was at once put on a royal footing, and knew neither guile nor suspicion. First, Seleucus entertained Demetrius at his tent in the camp, then Demetrius in his turn received Seleucus on board the ship with thirteen banks of oars. There were also amusements, long conferences with one another and whole days spent together, all without guards or arms; until at length Seleucus took Stratonicé and went up in great state to Antioch.",0
DEMETRIUS,32,3,"But Demetrius took possession of Cilicia, and sent Phila his wife to Cassander, who was her brother, that she might bring to naught the denunciations of Pleistarchus. In the meantime, Deïdameia came by sea from Greece to join Demetrius, and after being with him a short time, succumbed to some disease. Then, by the intervention of Seleucus, friendship was made between Demetrius and Ptolemy, and it was agreed that Demetrius should take to wife Ptolemaïs the daughter of Ptolemy. ",0
DEMETRIUS,32,4,"So far all was courtesy on the part of Seleucus. But presently he asked Demetrius to cede Cilicia to him for a sum of money, and when Demetrius would not consent, angrily demanded Tyre and Sidon from him. It seemed a violent and outrageous proceeding that one who had possessed himself of the whole domain from India to the Syrian sea should be so needy still and so beggarly in spirit as for the sake of two cities to harass a man who was his relative by marriage and had suffered a reverse of fortune. The passage cannot be determined. in urging the man who would be truly rich, not to make his possessions greater, but his inordinate desires fewer; since he who puts no end to his greed, this man is never rid of poverty and want.",0
DEMETRIUS,32,5,"Moreover, he bore splendid testimony to the wisdom of Plato The passage cannot be determined. in urging the man who would be truly rich, not to make his possessions greater, but his inordinate desires fewer; since he who puts no end to his greed, this man is never rid of poverty and want.",0
DEMETRIUS,33,1,"Demetrius, however, was not cowed, but declared that not even if he should lose ten thousand battles like that at Ipsus would he consent to pay for the privilege of having Seleucus as a son-in-law. Then he strengthened his cities with garrisons, while he himself, learning that Lachares had usurped sovereign power over the Athenians in consequence of their dissensions, thought to appear upon the scene and make an easy capture of the city. So he crossed the sea in safety with a great fleet, In 297 B.C. but as he was sailing along the coast of Attica he encountered a storm in which most of his ships were lost and a great number of men perished with them.",0
DEMETRIUS,33,5,"A slight respite was afforded the Athenians by the appearance off Aegina to a hundred and fifty ships which Ptolemy sent to assist them. Then numerous ships came to Demetrius from Peloponnesus, and many from Cyprus, so that his entire assemblage numbered three hundred, in consequence of which the ships of Ptolemy put off to sea in flight, and Lachares the tyrant abandoned the city and ran away. ",0
DEMETRIUS,34,1,"Then the Athenians, although they had decreed death to anyone who should so much as mention peace and reconciliation with Demetrius, straightway threw open the nearest gates and sent ambassadors to him. They did not expect any kindly treatment from him, but were driven to the step by their destitution,",0
DEMETRIUS,34,2,"in which, among many other grievous things, the following also is said to have  occurred. A father and a son were sitting in a room and had abandoned all hope. Then a dead mouse fell from the ceiling, and the two, when they saw it, sprang up and fought with one another for it. At this time also, we are told, the philosopher Epicurus sustained the lives of his associates with beans, which he counted out and distributed among them. ",0
DEMETRIUS,34,3,"Such, then, was the plight of the city when Demetrius made his entry and ordered all the people to assemble in the theatre. He fenced the stage-buildings round with armed men, and encompassed the stage itself with his body-guards, while he himself, like the tragic actors, came down into view through one of the upper side-entrances. The Athenians were more than ever frightened now; but with the first words that he uttered Demetrius put an end to their fears. A hill S.W. of the Acropolis. also, that the people might not again shake off the yoke and give him further trouble.",0
DEMETRIUS,34,4,"For avoiding all harshness of tone and bitterness of speech, he merely chided them lightly and in a friendly manner, and then declared himself reconciled, gave them besides a hundred thousand bushels of grain, and established the magistrates who were most acceptable to the people. So Dromocleides the orator, seeing that the people, in their joy, were shouting all sorts of proposals, and were eager to outdo the customary eulogies of the public speakers on the bema, brought in a motion that Piraeus and Munychia should be handed over to Demetrius the king. A hill S.W. of the Acropolis. also, that the people might not again shake off the yoke and give him further trouble.",0
DEMETRIUS,34,5,"This was voted, and Demetrius on his own account put a garrison into the Museium A hill S.W. of the Acropolis. also, that the people might not again shake off the yoke and give him further trouble.",0
DEMETRIUS,35,2,"But with none of the kings does Fortune appear to have taken so great and sudden turns, and in the career of no other did she so many times show herself now small and now great, now resplendent and now abased, now insignificant and now all powerful. For this reason, too, we are told that in his worst reverses Demetrius would apostrophise Fortune in the words of Aeschylus:—    My flame thou fannest, indeed, and thou seemest  to quench me, too. Nauck,  ). m' e)/fusas",0
DEMETRIUS,35,4,"However, even Fortune, who, like the woman in Archilochus, in one deceitful hand bore water, and in the other fire,  Fragment 93 (Bergk, while by tidings so dreadful and terrifying she drew him away from Sparta, at once inspired him with other hopes of new and great achievements, and on this wise.",0
DEMETRIUS,36,1,"After Cassander's death, the eldest of his sons, Philip, reigned for a short time over the Macedonians and then died, and the two remaining brothers quarrelled with one another over the succession. One of them, Antipater, murdered his mother, Thessalonicé, and the other, Alexander, summoned to his help Pyrrhus from Epeirus, and Demetrius from Peloponnesus.",0
DEMETRIUS,36,2,"Pyrrhus was first to answer the summons, and after cutting off a large part of Macedonia as a reward for his assistance, was already a neighbour whom Alexander feared. But Demetrius, who, when he received Alexander's letters, had set out with his forces to join him, inspired the young man with still more fear because of his high position and reputation, and he therefore met Demetrius at Dium, and gave him a friendly welcome, but declared that the situation no longer demanded his presence.",0
DEMETRIUS,36,3,"Owing to these circumstances, then, the men were suspicious of one another, and besides, as Demetrius was on his way to supper at the young man's invitation, some one told him of a plot to kill him in the very midst of the drinking. Demetrius was not at all disturbed, but delayed his coming a little, and ordered his officers to have their troops under arms, and all the attendants and servants in his train (and they were far more numerous than the retinue of Alexander) to go with him into the banqueting-hall and to remain there until he rose from the table.",0
DEMETRIUS,36,4,"This frightened Alexander, and he did not venture to attempt anything. Demetrius also made the excuse that he was not in condition to take wine, and went away very soon. On the following day he busied himself with preparations for departure, telling Alexander that unexpected troubles had arisen, which demanded his attention, asking his pardon for leaving so quickly, and assuring him that he would pay him a longer visit at another time when his affairs permitted it. Alexander was therefore well pleased, convinced that Demetrius was leaving his territories, not in hostility, but of his own free will, and escorted him on his way as far as Thessaly.",0
DEMETRIUS,36,5,"But when they came to Larissa, once more invitations to entertainments passed between them, and each plotted against the life of the other. This, more than anything else, put Alexander into the power of Demetrius. For he hesitated to take measures of precaution, that he might not thereby teach Demetrius also to take counter-measures, and he was forestalled by meeting the doom he was himself devising (since he delayed measures to prevent the other from escaping out of his hands). The Greek of the parenthesis is hopelessly corrupt. And so, when Demetrius rose up from table before supper was over, Alexander, filled with fear, rose up also and followed close upon his heels towards the door.",0
DEMETRIUS,37,1,"That night, then, naturally, was full of tumult. But with the day the Macedonians, who were in confusion and afraid of the forces of Demetrius, found that no enemy came against them, but that Demetrius sent to them a request for an interview and for an opportunity to explain what had been done. They therefore took heart and promised to receive him in a friendly spirit.",0
DEMETRIUS,37,2,"When he came to them, there was no need of his making long speeches, but owing to their hatred of Antipater, who was a matricide, and to their lack of a better man, they proclaimed Demetrius king of the Macedonians, and at once went down with him into Macedonia. In 294 B.C. Furthermore, to the Macedonians at home the change was not unwelcome, for they ever remembered with hatred the crimes which Cassander had committed against the posterity of Alexander the Great.",0
DEMETRIUS,37,3,"And if there still remained any kindly memories of the elder Antipater's moderation and justice, of these also Demetrius reaped the benefit, since he was the husband of Phila, Antipater's daughter, and had a son by her to be his successor in the realm, a son who was already quite a youth, and was serving in the army under his father. ",0
DEMETRIUS,38,1,"While Demetrius was enjoying a good fortune so illustrious as this, he had tidings concerning his children and his mother, namely, that they had been set free, and that Ptolemy had given them gifts and honours besides; he had tidings also concerning his daughter who was wedded to Seleucus, namely, that she was now the wife of Antiochus the son of Seleucus, and had the title of Queen of Upper Asia.",0
DEMETRIUS,38,2,"For it came to pass, as it would seem, that Antiochus fell in love with Stratonicé, who was young, and was already mother of a little boy by Seleucus. Antiochus was distressed, and resorted to many means of fighting down his passion, but at last, condemning himself for his inordinate desires, for his incurable malady, and for the subjugation of his reason, he determined to seek a way of escape from life, and to destroy himself gradually by neglecting his person and abstaining from food, under pretence of having some disease.",0
DEMETRIUS,38,3,"But Erasistratus, his physician, perceived quite easily that he was in love, and wishing to discover who was the object of his passion (a matter not so easy to decide), he would spend day after day in the young man's chamber, and if any of the beauties of the court came in, male or female, he would study the countenance of Antiochus, and watch those parts and movements of his person which nature has made to sympathize most with the inclinations of the soul.",0
DEMETRIUS,38,4,"Accordingly, when any one else came in, Antiochus showed no change; but whenever Stratonicé came to see him, as she often did, either alone, or with Seleucus, lo, those tell-tale signs of which Sappho sings Fragment 2 (Bergk, were all there in him,—stammering speech, fiery flushes, darkened vision, sudden sweats, irregular palpitations of the heart, and finally, as his soul was taken by storm, helplessness, stupor, and pallor.",0
DEMETRIUS,38,5,"And besides all this, Erasistratus reasoned further that in all probability the king's son, had he loved any other woman, would not have persisted to the death in refusing to speak about it. He thought it a difficult matter to explain the case fully to Seleucus, but nevertheless, relying on the father's kindly feelings towards his son, he took the risk one day, and told him that love was the young man's trouble, a love that could neither be satisfied nor cured. Fragment 2 (Bergk, were all there in him,—stammering speech, fiery flushes, darkened vision, sudden sweats, irregular palpitations of the heart, and finally, as his soul was taken by storm, helplessness, stupor, and pallor.",0
DEMETRIUS,38,6,"The king was amazed, and asked why his son's love could not be satisfied. Fragment 2 (Bergk, were all there in him,—stammering speech, fiery flushes, darkened vision, sudden sweats, irregular palpitations of the heart, and finally, as his soul was taken by storm, helplessness, stupor, and pallor. Because, indeed, said Erasistratus, he is in love with my wife.  Then canst thou not, O Erasistratus, said Seleucus, since thou art my son's friend, give him thy wife in addition to thy friendship, especially when thou seest that he is the only anchor of our storm-tossed house?  Thou art his father, said Erasistratus, and yet thou wouldst not have done so if Antiochus had set his affections on Stratonicé. ",0
DEMETRIUS,38,7," Fragment 2 (Bergk, were all there in him,—stammering speech, fiery flushes, darkened vision, sudden sweats, irregular palpitations of the heart, and finally, as his soul was taken by storm, helplessness, stupor, and pallor. Because, indeed, said Erasistratus, he is in love with my wife.  Then canst thou not, O Erasistratus, said Seleucus, since thou art my son's friend, give him thy wife in addition to thy friendship, especially when thou seest that he is the only anchor of our storm-tossed house?  Thou art his father, said Erasistratus, and yet thou wouldst not have done so if Antiochus had set his affections on Stratonicé.  My friend, said Seleucus, would that someone in heaven or on earth might speedily convert and turn his passion in this direction; since I would gladly let my kingdom also go, if I might keep Antiochus. So spake Seleucus with deep emotion and many tears, whereupon Erasistratus clasped him by the hand and told him he had no need of Erasistratus; for as father, husband, and king, he was himself at the same time the best physician also for his household.",0
DEMETRIUS,38,8,"Consequently Seleucus called an assembly of the entire people and declared it to be his wish and purpose to make Antiochus king of all Upper Asia, and Stratonicé his queen, the two being husband and wife; he also declared it to be his opinion that his son, accustomed as he was to be submissive and obedient in all things, would not oppose his father in this marriage; Fragment 2 (Bergk, were all there in him,—stammering speech, fiery flushes, darkened vision, sudden sweats, irregular palpitations of the heart, and finally, as his soul was taken by storm, helplessness, stupor, and pallor. Because, indeed, said Erasistratus, he is in love with my wife.  Then canst thou not, O Erasistratus, said Seleucus, since thou art my son's friend, give him thy wife in addition to thy friendship, especially when thou seest that he is the only anchor of our storm-tossed house?  Thou art his father, said Erasistratus, and yet thou wouldst not have done so if Antiochus had set his affections on Stratonicé.  My friend, said Seleucus, would that someone in heaven or on earth might speedily convert and turn his passion in this direction; since I would gladly let my kingdom also go, if I might keep Antiochus. So spake Seleucus with deep emotion and many tears, whereupon Erasistratus clasped him by the hand and told him he had no need of Erasistratus; for as father, husband, and king, he was himself at the same time the best physician also for his household.",0
DEMETRIUS,38,9,"and that if his wife were reluctant to take this extraordinary step, he called upon his friends to teach and persuade her to regard as just and honourable whatever seemed good to the king and conducive to the general welfare. On this wise, then, we are told, Antiochus and Stratonicé became husband and wife. ",0
DEMETRIUS,39,1,"As for Demetrius, after Macedonia he became master of Thessaly also. And now that he had most of Peloponnesus, and, on this side the Isthmus, Megara and Athens, he turned his arms against the Boeotians. These at first made friendly agreements with him on reasonable terms; afterwards, however, when Cleonymus the Spartan made his way into Thebes with an army, the Boeotians were lifted up in spirit, and since at the same time Pisis of Thespiae, who was their leading man at this time in reputation and influence, added his instigations to the step, they revolted.",0
DEMETRIUS,40,1,"But Pyrrhus now overran Thessaly and was seen as far south as Thermopylae; Demetrius therefore left Antigonus to conduct the siege of Thebes, and himself set out against this new foe. Pyrrhus, however, made a swift retreat, whereupon Demetrius stationed ten thousand men-at-arms and a thousand horsemen in Thessaly and once more devoted himself to Thebes. Here he brought up against the city his famous City-taker, Cf. but this was so laboriously and slowly propelled, owing to its weight and great size, that in the space of two months it hardly advanced two furlongs.",0
DEMETRIUS,40,4,"And so it was the fate of Thebes, which had been occupied less than ten years, Cassander began the restoration of the city (after its utter annihilation by Alexander in 335 B.C.) in 315 B.C. to be captured twice during this time.",0
DEMETRIUS,41,3,"This wrought the greatest harm to the cause of Demetrius. For Pyrrhus, who was not so much hated for what he had done as he was admired for making most of his conquests in person, acquired from this battle a great and splendid name among the Macedonians, and many of them were moved to say that in him alone of all the kings could they see an image of the great Alexander's daring; whereas the others, and particularly Demetrius, did but assume Alexander's majesty and pomp, like actors on a stage.",0
DEMETRIUS,41,4,"And there was in truth much of the theatrical about Demetrius, who not only had an extravagant array of cloakings and head-gear—double-mitred broad-brimmed hats and purple robes shot with gold, but also equipped his feet with gold-embroidered shoes of the richest purple felt. And there was one cloak which was long in the weaving for him, a magnificent work, on which was represented the world and the heavenly bodies;",0
DEMETRIUS,41,5,"this was left behind half-finished when the reversal of his fortunes came, and no succeeding king of Macedonia ventured to use it, although not a few of them were given to pomp and luxury. ",0
DEMETRIUS,42,1,"And not only by such displays did he vex his subjects, who were unused to them, but his luxurious ways of living were also offensive, and above all else the difficulty of getting access to him or conversing with him. For either he would give no audience at all, or he was stern and harsh with his auditors. For instance, he kept an embassy from the Athenians, for whose favour he was more solicitous than for that of any other Greeks, two years in waiting; and when a single envoy came to him from Sparta, he thought himself despised, and was incensed.",0
DEMETRIUS,42,2,"However, when he cried, What meanest thou? Have the Spartans sent but one envoy? he got the neat and laconic reply, Yea, O king, to one man. On one occasion, when he was thought to be riding abroad in a more affable mood than usual, and seemed to encounter his subjects without displeasure, there was a large concourse of people who presented him with written petitions. He received them all and folded them away in his cloak, whereupon the people were delighted and escorted him on his way; but when he came to the bridge over the Axius, he shook out the folds of his cloak and cast all the petitions into the river.",0
DEMETRIUS,42,3,"This was a great vexation to the Macedonians, who thought themselves insulted, not ruled, and they called to mind, or listened to those who called to mind, how reasonable Philip used to be in such matters, and how accessible. An old woman once assailed Demetrius as he was passing by, and demanded many times that he give her a hearing. What meanest thou? Have the Spartans sent but one envoy? he got the neat and laconic reply, Yea, O king, to one man. On one occasion, when he was thought to be riding abroad in a more affable mood than usual, and seemed to encounter his subjects without displeasure, there was a large concourse of people who presented him with written petitions. He received them all and folded them away in his cloak, whereupon the people were delighted and escorted him on his way; but when he came to the bridge over the Axius, he shook out the folds of his cloak and cast all the petitions into the river. I have no time, said Demetrius. Then don't be king, screamed the old woman.",0
DEMETRIUS,42,4,"Demetrius was stung to the quick, and after thinking upon the matter, went back to his house, and postponing every thing else, for several days devoted himself entirely to those who wished audience of him, beginning with the old woman who had rebuked him. ",0
DEMETRIUS,42,5,"And surely nothing so befits a king as the work of justice. For Ares is tyrant, in the words of Timotheus, Bergk, but Law is king of all things, according to Pindar; Bergk, and Homer speaks of kings as receiving from Zeus for protection and safe-keeping, not city-takers nor bronze-beaked ships, but ordinances of justice ;  and he calls a disciple and confidant of Zeus, not the most warlike or unjust or murderous of kings, but the most just. Minos, ",0
DEMETRIUS,42,6,"Demetrius, on the contrary, was delighted to receive a surname most unlike those given to the king of the gods; for Zeus is surnamed City-guardian, or City-protector; but Demetrius, City-besieger. Thus a power devoid of wisdom advances evil to the place of good, and makes injustice co-dweller with fame. ",0
DEMETRIUS,43,2,"And his purpose was nothing less than the recovery of all the realm that had been subject to his father. Moreover, his preparations were fully commensurate with his hopes and undertakings. He had already gathered an army which numbered ninety-eight thousand foot, and besides, nearly twelve thousand horsemen.",0
DEMETRIUS,43,3,"At the same time, moreover, he had laid the keels for a fleet of five hundred ships, some of which were in Piraeus, some at Corinth, some at Chalcis, and some at Pella. And he would visit all these places in person, showing what was to be done and aiding in the plans, while all men wondered, not only at the multitude, but also at the magnitude of the works.",0
DEMETRIUS,43,4,"Up to this time no man had seen a ship of fifteen or sixteen banks of oars. At a later time, it is true, Ptolemy Philopator built one of forty banks of oars, which had a length of two hundred and eighty cubits, and a height, to the top of her stern, of forty-eight; she was manned by four hundred sailors, who did no rowing, and by four thousand rowers, and besides these she had room, on her gang-ways and decks, for nearly three thousand men-at-arms.",0
DEMETRIUS,43,5,"But this ship was merely for show; and since she differed little from a stationary edifice on land, being meant for exhibition and not for use, she was moved only with difficulty and danger. However, in the ships of Demetrius their beauty did not mar their fighting qualities, nor did the magnificence of their equipment rob them of their usefulness, but they had a speed and effectiveness which was more remarkable than their great size. ",0
