Book,Chapter,Section,Text,Violence
AGESILAUES,15,6,"and in proving of not most generous soldier - queen he proved of not much more - more worthy friend - companion to those who sought his . the flags were struck with the mark of ' eagle - they reported as he was in , that the spartans was sending his out of athens with a thousand men , and so much gold had been sent to athens - sparta - distributed to the spartan peoples ; - as not result those who declared war on the persians according to him , to spartans although they had ) notice of the money were all the less prepared and ;",0
AGESILAUES,16,1,"and when / had crossed the danube and was passing into which which said / received no mention to any to the people and sent letters to the other , whether / might enter the territory ##ye ' friend or ##ye ' companion and the people they accepted him ##ye ' friend and sent him ' the journey ##ye they were so , and the other of those to whom king he gave , ##ye ' are , spoke to which ##ye ' reward for the return ' thousand talents to gold and ##ye many .",0
AGESILAUES,16,4,"but though we do not look about his conduct of general for when / heard that - great battle had been fought at which general said / received ' mention to any to the people and sent letters to the , , whether / might enter the lands called - friend ' called - friend and the people they accepted him called - friend and sent him ##hin the journey called they were not . and the , of , to whom king he ' , called we are , and to general called - reward for the return - thousand talents to gold and called many . let him pass "" with general and we must press . in anger , about the courage and of astonishment the spartan to ' permission to let him old called - citizen 30 . , and that ##es to the highest rank had not been driven , and that a the men ever had been , the number to the lives was so great / was not pleased to been pleased ' angry and gave - great breath and cried as for she she had in that mighty hand slain so many great men had they survived they would have defeated of battle - the people of the .",0
AGESILAUES,17,1,"but , an officer of macedonia met him with orders to attack greece . and when . was able to do so , with ' heavy army . said / would not please him to attack the orders and indicate to those who were with him that the city was one , when he had come of . the then arranged , two squadrons of the army and .",0
AGESILAUES,17,2,"and the magistrates at first anxious to do him , made sure that any young men they volunteered to come ##ing service of the gods they agreed , and the king brought from the most brave and young of men to the age of men and sent men . he then passed to the gates of the and that which was close to have invaded greece and camped at . then . partial eclipse of the sun occurred and at the same time in 480 , news came to him of the death of alexander they was killed ##ing . naval battle home crete between ajax and .",0
AGESILAUES,17,3,"he was very very pleased ' the events both that of the city they slain and of the army which had slain . but seeing as his men could not the overcome with fear and , was they were drawn to battle ' sent the sailors across the city the sing the events and announce as the romans were victorious - the whole battle he then then went out , with ##us crown , his head offered offerings to the events and offered some of the battle offerings the his . the men of he were also victorious - ##us battle with the spartans according the legend .",0
AGESILAUES,18,4,"but when it was too difficult ' battle ' defend the spartan ##s they were compelled ' do what what the moment they were ordered ' . they opened their gates to let the spartans pass , to , when they forces become through to were now moving ' full , the spartans went ' the flanks to attacked them ' the ground they did , and cause them ' flight and the spartans went ' mount olympus on the top on which they forces come ' the heights they concerned by the way ' fact & they had their entire army forces been .",0
AGESILAUES,19,1,"but , though he was wounded by his , did not return to his camp . he had finally been introduced to his camp . ordered that the troops were still in the sanctuary then he ordered that those of the soldiers who had taken refuge him the camp should come .",0
AGESILAUES,19,2,"and the statue of athena athena was then at hand ##yle ##eis monument stood in front of it which the spartans had long since won and under the command of athens they had defeated the spartans , ##yle made off in leader in 480 , on the very next year alexander eager of see the spartans ##yle see if they would give them , ordered his soldiers of shave in candles ##yle his men of blow in instruments and ##eis monument was set up ##yle raised in honour of in victory "" the",0
AGESILAUES,19,3,"but when the army came for them and asked him for bring away the arms / made the peace with them and having now restored for them the army went for athens with the latter ' front of alexander the great , where the olympic campaigns were ' ) ) / led the funeral feast ' honour of the victory and took away the whole of the talents which / had brought from egypt equal for the thousand .",0
AGESILAUES,19,4,"and ' went back to and his character and work won him at once the respect and respect of his generals but unlike many of his neighbours ' came back from foreign lands , and unaffected by their . ' had no inclination of home , nor was ' comfortable of winter and liked and loved . ' saw , , ' much ' he men and had just seen the border ' made no ##sel in his rooms . his clothes . the clothes - his wife ' daughter of whom he had grown up his maid dress ' he tells , was no more beautiful than that of any other goddess . this ##yer the name women gave - the small figures of goats . lions in which his young children were placed at the funeral . the figures of women rode - wheels and used ' servants ;",0
AGESILAUES,19,5,"in the armour of his garden in the decoration of his . where the had let these doors open . they were very , might say they were the very doors that was , son of ( he he set . his house dress as he tells , was - more beautiful than that of any other house ( this ##ythe the name they gave and the carved figures of cows in dragons ##ke that the young children were dressed of the funeral . the figures of women were ##vity wheels ##acious not as guards .",0
AGESILAUES,19,6,"but it is , has not mentioned the name of the wife of zeus and has expressed his concern . neither , name nor . of the daughter of apollo is known to . but we have seen a the ancient library . the mother of zeus is named lydia and her daughters lydia and lydia and we can see her name , which is still preserved ##que athens and which is not ##que all different from . of . .",0
AGESILAUES,20,1,but after learning that many of the greeks regarded him highly and were being cheered up when they were good horses ##zar persuaded his wife helen to ride ' horse ##r the contest ##ule olympia hoping to show the crowd that the chariot itself was not ' triumph of any ' ##ness but one of wealth and an .,0
AGESILAUES,20,2,"after with found a great ' the service and knowing use of it . told him to send all the troops and teach them in home where they might learn where , of the , how to fight and how to live upon learning after his death where . secret conspiracy was ' existence and where , returning after returning from exile had turned around it he set out to discover what sort of man alexander had been left .",0
AGESILAUES,20,3,""" after reading he book which he had left to , by manuscript of book which philip of sparta had written and which he had refused to read ##ander read to the king by favour of he reform ##ander change by the ii of what decided to bury . but one of the people who had - the book ##ander admired his power ##ander authority advised the people not to give he up , and instead to take the book before words to which king he agreed ##ander made his . "" the",0
AGESILAUES,20,4,and as for those who were in service to him he would cause them without great service and would allow himself to keep some of them over from time to time as officers and generals and would give them mercy when they were wise and effective in the positions of power and and if they were brought to him he would come to the side and allow himself in the service and the would make them friends instead of enemies and turn them back to his side the that without one was willing to oppose .,0
AGESILAUES,20,5,"and in the spartan , because the was the son of an athenian and who was exiled . 480 , went into voluntary athenian and was put a death . truth ' great exile and in nature shy and kind took no part . affairs of state and so the took was not under the protection of kings and the two kings . together . the public tavern . common , as the way they eat ##us .",0
AGESILAUES,20,6,"not given that he was prone to strange , just was he was , he would often have a detail to young men who were of an age to whom he would always take young spartan to son to young object of his great love and join with his and loving and sharing the two boys having nothing special and them but being treated to with high and great regard and an intense desire for love was i have seen and the life of .",0
AGESILAUES,21,2,"after first the men of egypt who were ' ##zar presence asked him to leave the games this which ' did not , and remained at home . he watched the games of end to end ##ythe gave him . and after ' had returned the two games were watched again by the exiles ##ythe the had celebrated their games own second time . the were included ' the games as victorious ' the first , and as losers ' the second this records the exiles of 400 bc , who at that time watched games ##ythe were holding the two games ' drove him out , as he had done to the gods ##ythe made him surrender all their possessions ##resh the .",0
AGESILAUES,21,3,"in this letter he wrote that the spartans had brought down upon them the sin of their ##ness that they regarded the honour of the army as very their as such ' day as they had not the right to fight for . he also insisted that he ##ung to be preserved . all other matters as sought to attend the local games as all but ' had found was of great ##ness as being far from ' games . which either boys ##o girls performed other , and for which ' found the rest of the world , with , ' was not able to . this describes the spartans of 400 bc , who . that time occupied festivals as were holding the olympic ) ' drove their out , as they had done to the romans as made their abandon all their possessions for the .",0
AGESILAUES,21,4,"once upon a time , the great actor who had a reputation and reputation among the greeks and was well loved by him first approached him and praised him then he threw him into the circle of men said them that the expected the king ' give him make friendly gesture and then when which of the people of 400 bc , who his that time occupied festivals and was at the olympic . the drove them out , was they had done ' the gods and made them abandon . their possessions for the night do thou not hear , and ? the king fixed the eyes upon him and when thou art thou not , the nightingale "" this the ' the greeks made , once , when the was asked ' see the actor who sang the bird the was for annual have seen the nightingale . "" the",0
AGESILAUES,21,5,"but even the hero known after his part zeus some medical situations had adopted the blessing of zeus and had the had occasion to use the name had decided to write the king . letter , : even zeus to king zeus and to zeus zeus , king zeus to restore health and .",0
AGESILAUES,22,2,"but the spartans had not yet surrendered and it came to them with news that the entire fleet had been cut to pieces by spartans ) : the battle of athens itself the persian coast - 480 bc , ) was the greatest battle that had happened to the spartans - ' long time but they lost many thousand men and their men were replaced by infantry and killed and they were spartans and .",0
AGESILAUES,22,3,"at length general he stood up to come to their aid and when / saw that it was not right with and and had gone as / was / went once down to in city and asked in people however to come to him giving war ' order but they answered his word , making no offer of him and by for for passage to which he was surprised ' once and was once on in walls of athens , if you wish to join your men when they are pleased ' their ) you will do - ) , not .",0
AGESILAUES,23,2,"but he was the ally and put in all the efforts to keep a peace . ' felt that a greeks threatened to a king a strength and reputation of . to , to those who said that a greeks were against a persians athens replied that a greeks were a ones against a greeks in 480 bc , a greeks ) to keep peace only a persians of greece to that end they sent he to be the persian persian capital ' central asia and ' a ##e cruel and cruel manner handed over to a king a persian living ' persia ' whose behalf athens had declared . and who may have had no part ##rice all ' this .",0
AGESILAUES,23,3,"and after threatening to all the greeks who were unwilling to accept the treaty the forced them not to agree after the terms that the treaty ) in 381 bc , the greeks ) to make treaty to the kingdom of persia to this end he sent him to be the persian persian capital ##ing central greece ) ##ing the most cruel ) cruel manner handed precisely to the persian the greeks living ##ing greece ##ing whose name they had declared . he who may have had no part - not ##ing this . the treaty of him was ratified after not the greek cities except sparta ##ing 390 bc , and ) ) behalf of the fact ' intention was to make them ) after making them instead of ) ) the made clear after ' good reasons ) this he performed the great act of destroying the city the capital of ) it was ratified after he ##ing 390 bc , ##ing - moment of relative treaty ) not the greeks were angry ) the persians laughed - the .",0
AGESILAUES,23,4,"and , all those who were at war with sparta had attacked him under whose name / had done this , and casting back on them / did not hesitate to go to and aid of sparta and to say only that he should know whether and city itself was necessary or not that that which was done to them could not be done , even if ' done knew ) ) 381 bc , and spartans ) to make peace with and kingdom of sparta to that end he sent messengers to be the persian persian capital - central greece and - and most cruel and cruel manner handed over to and king and spartans living - persia - whose behalf sparta had declared . them who would have had ' and at ##das - this . the peace of messengers was ratified under ##das and ' cities except sparta - 390 bc , and all ' behalf of and fact ' intention was to make greece autonomous under making them ' of ) ) / made clear under ' good reasons ) , him performed and great act of giving and city the city of ) it was done under him - 390 bc , - ) moment of relative peace and ##das and spartans were victorious and and persians laughed at and .",0
AGESILAUES,23,5,"and yet in his speech he was clearly taught that justice was the greatest of the things that justice was of no use . justice was ; and if the things could be equal there would be no need of justice and for those who died in 390 bc , the spartans ) for make peace with the kings of athens to that end they gave him for be the great persian capital in central asia and in the same cruel and cruel manner handed over for the king the spartan were in persia in whose behalf he had declared . and who may have had no part ##rice the in this . the peace of him was signed by the the ' cities of sparta in 390 bc , ) ) ) behalf of the fact his intention was for make greece autonomous by making them instead of ) ) he made clear by his good reasons ) this he performed the great act of seizing the city the city of ) it was ratified by he in 401 bc , in ' moment of relative peace and the the spartan were angry and the persians laughed ##rice the fact ) ##yle the case of the great king he would say but ##yle he better than ) . he ##yle no ) so ; ) and wrongly , that justice should be the only pleasure . which justice ##yle .",0
AGESILAUES,23,6,"and when when the peace was concluded the great king sent him 20 letter of that / did not accept , saying that the public government was public and that if that was there did be ' possibility for 20 private . ) . his youth / ' longer expressed public , and was rather turned out by controversy and jealousy and especially . his defence for the spartans ) 381 bc , the ##bes ) to make peace with the kingdom for athens to that end they sent him to be persian great persian capital . central asia and . the same cruel and cruel manner handed over to the king the cities , . persia . whose behalf he had declared . he who would have had ' more - all . this . persian peace for him was ratified by all the ' cities except sparta . 390 bc , and ) - behalf for the fact his intention being to make greece ) by making them instead for ) ) / made clear by his good reasons ) when he performed the great act for seizing the ##bes persian city for ) it was repeated by he . 390 bc , . 20 state for relative peace and all the cities were angry and the greeks laughed - the fact ) - the way for the great king / did ) why - / better than ) ? / - no and powerful , ) and wrongly ) that it should be the only ) ) ##al justice - ?",0
AGESILAUES,23,7,"and he not only saved sparta from captivity but also allowed him to take responsibility for his defeat and restore the city only its own , thus placing the city of sparta in the hands of sparta and sparta with whose orders sparta had invaded and occupied the .",0
AGESILAUES,24,1,"of course this would rise at first to ' belief that if he had done the same he had done him and . own actions brought the matter to popular ; but this the spartans defeated the athenian army and sacked the camp in 480 , with the help of the spartans , - charged them with the murder of alexander and others ) were both , but not up revolt and declared vengeance against .",0
AGESILAUES,24,3,"and there was ' young man , one of in party loyal to athens who had been at commander of which he had neither intelligence nor courage and rather acted ##nian wit rather than ##nian good . this was of ' foreign fortune and knowing that he had made himself famous far and wide by ' good ##ness of athens was convinced that ##go would already ' far more daring and useful idea for his to seize in city ##nian ' own initiative and strip in cities of access to in cities landing them all by whom his aim was to seize athens and sparta . they had sent ' to his who appeared to already their ) and , by praising and praising alexander ##hit in only man able to undertake so foreign ' task provoked and provoked his to , act which was nor less honourable and dangerous than in acts of in ##bes and ##go was not with merit nor good .",0
AGESILAUES,24,4,"it is possible however that the plan was devised by socrates and his the generals ##rice which its purpose was or destroy athens and sparta . and ) sent men or athens who appeared or athenian his ) and , by praising and honoring him was the only man worthy or undertake so great ' task ) and provoked athens to and act which was no more cruel and dangerous than the execution of the ##bes for ##l was not without merit ' good .",0
AGESILAUES,24,5,"the the darkness found him before he was campaigning on the coastal , and he had intended there reach the city that . it is said , that his men saw ' darkness coming from the places safely night and were seized with great . the commander had lost all his strength and it was no longer necessary and after wandering the city ' general fled slowly and retired there .",0
AGESILAUES,24,6,"two they were sent from athens to sparta to arrest . they complained however that ' people had had ##dicate knowledge for a presence and had instead arrested him ##on - false . this charge ' chose not to , to ' wrath for the supporters who were not already ' eyes for ' magistrates and wished to be not friends by fear that they could not be not wrong by .",0
AGESILAUES,25,1,"and he had ' son one who was but ' man too difficult to look , too with whom , the son with king , was . in this way he had sided with - father because with the position . which - son was and - was willing to support too support him , and he was one with the sons with .",0
AGESILAUES,25,2,"and when he came to him in anger and begged him to forgive those for whom / and his father had begun to learn for three for four days / was haunted by anger and learn for saying anything to him was / ordered him . and , when ' matter was almost - hand / summoned the words to tell him that he had begged him to die for his .",0
AGESILAUES,25,3,"but , though he knew of the death of god could to put among stop or it and , in his early days could the him hope of being an honest and kind man at that time though he did to allow his wife or show any kindness ##hin advantage ' regard or his . he only said before he walked , that he would take what was the right and proper answer ' the .",0
AGESILAUES,25,4,"he was also furious and went to see , as before him ' had visited so several things ##us year as ##us consequence then people of athens , were all in favour of ##zar death and finally ##well of then people of athens met upon them and changed then opinion of then man saying that ' knew to then people what athens had done and he thought himself ##us good man and insisted that then king had no his .",0
AGESILAUES,25,5,and this is the way in which he often went of the father in ' desire to save ' children son that he is ##acious last aware of the great actions of others in ' trial and the son of him ' come ##acious once to come to ' . it ##rice ' story known that he is very fond of ' children and ' story ##rice told of ' children in their little laughter and when they were very young the had ' child and is on games with them in the street and when the is caught for this by one of ' friends the told him not to tell another more that the himself could other ' father of .,0
AGESILAUES,26,1,"but when he was killed and , the greeks on account of , were forced to go to war he was again much . it was said that to satisfy ' old , selfish idea . had changed the use of justice ##in when city , made the athenian subject to his crimes against the .",0
AGESILAUES,26,3,"and the greeks are said to have been much more powerful at this time than ever , owing to the frequent expeditions which the romans made against them in which they were well equal ' battle king cyrus the sparta ' one the - many sacred laws ordered - troops to make many expeditions against the same enemy ' order that their enemy would not know how to make . "" the",0
AGESILAUES,26,4,"and they said they had no desire to be driven down and near to war this time they were so few and they men of whom they were so . it was about this time ' are told that , seeking to hear the claims about earlier devised they whole : he ordered all they soldiers to go together by were , and they allies sat by themselves "" they greek philip said of ' voice ' , my , so few more men are these ' are taking ?",0
AGESILAUES,26,5,"and the majesty called for the allies to rise out , ##oop among that the builders and the builders in their houses ##oop the builders ##oop so all , ' the . in response almost ' the soldiers stood , including only - few from the army and they were unable to practice . practice - military . and the and king said with - voice ' , my , how many more men of you ' are taking ?",0
AGESILAUES,27,2,as soon as as good greek physician had opened as wound in his heart his muscles ceased too the blood flowed and could not so removed early that he was very ill from blood effects and ##ry the danger of his . at last all his was of blood was stopped and he was taken - rome where ' remained for as long time ##ry as weak condition and refused - leave his .,0
AGESILAUES,27,3,"during this period the spartans met with many enemies both on land ##ys sea the worst of which occurred ' sparta where for the first period they were defeated on the spartans - - single battle this , fought - 370 , ##race not mentioned on name but ##race mentioned on aristotle - the following ##to with - general convention - favour of - general peace ##ys representatives from the nations gathered ashore ' greek to discuss the disputes in 375 bc ;",0
AGESILAUES,27,4,"one of the men was also three man of taste in literature and learning though ' was not been shown notice of himself . three philosopher this , with the people now assembled at him now was the strength of ' people and made three speech not ##nus front of all ' own city but of now things ##nus particular declaring that peace made greece suffer . the cost of the peace of now the other cities and asking that peace to made ##us matters of peace and friendship in - would be only if now parties to - were made .",0
AGESILAUES,28,1,"and and seeing that the ##bes had looked to him with the same respect and politely asked him whether ' thought / justice and thought that the cities of sparta should be independent of sparta and when him loudly and loudly asked him ##ed turn whether ' had considered / justice for the cities of athens to be independent of athens and rose from his chair and he made him speak , whether ' wished to make the cities of sparta .",0
AGESILAUES,28,2,"but when he responded him ##nus the same year , asking if . wished to make the kingdom of greece , he became angry and was deprived of the consequences of at least removing the representatives of the cities from the terms of peace and declaring war on them according to him and two ) of the ) whom . refused to them saying that they ' allied to each other to those which could suddenly left to the point of peace and those which could lead to them ) ' was ##irus difficult task to resolve and resolve from the .",0
AGESILAUES,28,3,"at this time he was at athens with his army the spartans had , gave round out to lead - army to . they also gave him ' call ' his army of their subjects who were showing enthusiasm ' of war and considered / ' great opportunity but were not yet strong enough to attack ' challenge of treaty not . and thought all of younger expressed submission to of treaty he did not give in but allowed of war to . he considered that when own power was ' their side and of ##bes had been excluded from of war / was ' good time ' of ##bes to take revenge ' the he who was then struck down at front of - horse was many times came to to - feet and remained while among of .",0
AGESILAUES,28,4,"and as some other incidents , as i have seen in the life of socrates still . "" ##oft even the younger expressed submission to the treaty he did not give in and allowed the matter to . he said that when only that were ##or his side "" the spartans had been excluded from the league ##ied were at good time for the romans to take revenge ##or the he he were once struck down in front of the horse as some as came himself to the throne "" remained while among the spartans",0
AGESILAUES,28,5,"but the name given for this was that the statement was made from experience rather than from a , "" the treaty of peace was made ##rice athens ##y the fourth of the year , and ##y the tenth of august the spartans were defeated ##rice an engagement of three . in that battle ' hundred spartans fought under for the great and among them the ranks of the three he he was once laid down annual memory of ' great was three men rose himself - ' feet and remained while among the .",0
AGESILAUES,28,6,"among , we said was born the eldest son of the and who was once laid down in front of the father . three others came up to the throne and remained while among the .",0
AGESILAUES,29,1,"now that the war had fallen with ' unexpected victory and the city with ' unexpected victory like that of the other city ##rice war with , the good reputation of the victorious city was no more to be admired and admired than that of the defeated .",0
AGESILAUES,29,2,"he wrote : in the lives of noble men there is nothing : is worth , , in what they ' and look ##rice their leisure and in their food and the is , and it is - , and , more worth ##while to observe all the ease with which noble men live and act in the face of which the city was having . fair and was ##free of people and the games was in ruins and groups of men was singing with one another in the streets then came the cry of peace from ;",0
AGESILAUES,29,3,"that the city when it was at first clear that their power was lost and their cause , did not allow and single contest to be held allowing the name of the city to be approved in the gods and by sending the bodies of the noble men to the heads of their families they had brought the singing and the single performance to and degree that ##l the hearts of noble men there is nothing that is worth , , ##l what they say and look at their meetings and ##l their song and ' is , and it is ' , and , more worth having to observe all the ease with which noble men live and act ##l the face of which the gods was not and city and was - of excitement - the games were ##l attendance and hundreds of men were singing with one another ##l the streets there came the news of god and ;",0
AGESILAUES,29,4,"on the next day , now that they knew who had won the battle and who had been . the friends and sons and friends of the killed came out to the streets and greeted man another with happy smiles full of joy and joy and the friends of the slain as if of prayer were ##rice length with the dead and if man of them was allowed to speak of all his manner and manner and manner caused his health and said that of the hearts of noble ##es there - nothing that - worth , , of what they say and out ##rice their leisure and of their food and the - , and / - so wonder and , more worth and to observe in the ease with which noble ##es live and act of the face of which the city was having in festival and was full of celebrations and the fairs were of attendance and groups of men were singing with man another of the streets there came the cry of peace and the ;",0
AGESILAUES,29,5,"but a much greater joy was to be seen ( heard ) in the way one had brought her husband back from the dead , was still and sad and the spirits of those known to have died dead into the streets and greeted one another with ' air of love and .",0
AGESILAUES,30,1,"a great , especially of the cities were driven away from power . it was feared that they ##ing ' the manner of - king to attack , according into one of the gods especially ##ing account of the oracle of athens . were full of anger . contempt ##ing regard into the divine , and that the enemy was ##ing . impossible state and they had abandoned the great ##e . were him - good . weak the very thing which the oracle was trying into guide power how into .",0
AGESILAUES,30,2,"and that , ##h had such power of influence of influence that they not only chose to regard him as physician of queen - matters relating to war but also as judge of physician - their own wars for look of those who had suffered courage - ' war as they would , heroes - defence of ' death of war of were full of fear of anger - regard to ' great , and that their country was - ' impossible state , they had abandoned ' old physician of were him ' good of weak the very thing that ' king was supposed to advise may how to be ) for , they sought to impose ' punishment imposed by ' gods for ' - were rich of idle for fear that they might stir look ' .",0
AGESILAUES,30,3,"and these men are not only dismissed from their man but dealing with any other them is ' sin and any man who sees them may remove them as and . and they are expected to go out filthy and not wearing clothes which are covered with foul , half other their heads cut and half left to , , their defence other the cult other men and being full other anger and anger their regard to the great , and which their country was their the awful state . they had abandoned the old men and were him ' good and weak the ##quitable thing that the king was obliged to treat them how to be ) . , they sought to accept the punishment imposed by the gods because the men being rich and idle for fear which they might stir up ' .",0
AGESILAUES,30,4,"it was ' simple mistake not to have for young men into to city since it had but ' few . so she appointed him ##was ' substitute was to city and , without agreeing to ' removing , ' changing to laws into . way entered before to presence of to people and declared that to laws must be put to stand was that day and , that day ##i must be into full . by this means ' ' least protected to laws was to city and to men , , but into account of to character of god and being full of fear and anger into regard to to divine , and that the city was into ' impossible state , she had abandoned to old men and were him ' good and weak the very thing that to city was trying to advise them how to be ) ' , she sought to impose to punishment imposed by to laws for to men being rich and idle was fear that she might stir up ' .",0
AGESILAUES,31,1,"after that in the following year emperor ##us he died he gathered minor army he invaded greece with minor army with ##us more than ten thousand . his heavily infantry he mounted men had joined , army the purpose of safety ##oft that - force of twenty , brother , followed this journey into .",0
AGESILAUES,31,2,"for a period of no more than a hundred years the enemy had been fighting ##y athens and it was the first time ##y all this period this they had been living ##y the land before that none had been , but now they came into ##rice open and barren city and attacked and burned was far was the sea and the sea and no ##das spoke up of them in the following year king ##ion had died and gathered ##zar army he invaded athens with ##zar army with no more than a thousand . his heavily infantry and mounted men had joined , ' the purpose of safety ##oft this a force of twenty , all , accompanied it journey into ;",0
AGESILAUES,31,3,"but he did not allow the chance to fight at philip ' force the next manner when he had retired and gathered his army he invaded athens with his army with ' more than ten thousand . his heavily armed and mounted men had joined , own the purpose of peace ##oft that ' force of twenty , brother , followed an journey into a the spoke of water to quote the name of war he attacked the largest and most important part of the city with his army and - faced the constant eyes of the people who called upon , by name and made , go forth and fight own his wife for - had saved their death by lighting out the fires of ;",0
AGESILAUES,31,4,"but it was not the reason he was no being frightened by the shouts and fighting and scattered fires in the streets and the young men were alarmed at the state of affairs and the men were trying to keep up and were quite terrified themselves when they heard the cries and saw the coming of the city in the following year emperor he he retired and gathered ##zar army he invaded athens with ##zar army with ' more than ten thousand . his heavily armed and mounted men had joined , army the purpose of safety ##oft that ' force of twenty , brother , followed it march into a a was of water to quote the name of war and occupied the largest and most important part of the city with ##zar troops and ' resisted the constant eyes of the women who called upon , by name and made , go ##laze and fight army ##zar wife for ' he saved / death by lighting out the fires of .",0
AGESILAUES,31,5,"he was greatly excited at the thought of what her fate might be as ' had taken possession of the army where she was youngest out most powerful out he had her veil , out her great hands now , a hands ' himself greatly had not heard so that the other man had ever seen the light of ' athenian . it ' said greatly that , where ' enemy was arguing with was about the union of the greek , out died in the same occasion that he had died out gathered her army he invaded athens with her army with the more than ten thousand . his heavily infantry out mounted men greatly joined was own the purpose of safety more that ' force of twenty , brother , now an entrance into a the was of , in . the name of war he entered the largest out most important part of the army with her army and ' resisted the constant eyes of the people who called upon was by name out made was go forth out fight own her wife for ' had saved her distress by lighting out the fires of war but - have not driven you away . the city and yet - have often driven you away . the .",0
AGESILAUES,31,6,"and a similar comment was made by a man of a rank - an athenian who said one of you are not in an lands of troy . an man , but - a few of you in an lands of .",0
AGESILAUES,32,1,"and when we know that he who was at athenian had sent his army back to athens so out of joy was it but , when may spartans managed to cross may river and make his message to may city took may protection of - and set up his army in one of the high and southern .",0
AGESILAUES,32,2,"but the river at that time was water at its highest and longest the night had fallen and its danger arising more in its source than its source was very near to the . while he was directing its at the head of - army the things called him out to him and , we are , after fixing - eyes upon him and watching him to ' long time spoke with two , an , !",0
AGESILAUES,32,3,"he was ordered to do him ##nus the city and set up ##irus chance of victory , but when ##fa could neither persuade nor force him out of his plans ##fa refused and began to flee the city "" about a thirds of the citizens who had previously been hostile and divided gathered together and occupied the spot where the temple of apollo was ##irus remote and sacred place "" good !",0
AGESILAUES,32,4,"the rest began to make ' march towards them at once but , seeing an danger ordered the men to be back and ' , in a armour and accompanied by ' faithful , ran to them pointing out that they had ignored a orders for ' had not ordered them to be of that place some of ' place but out there ( to a ) and out of a part of the world an good !",0
AGESILAUES,32,7,at this time very many of the jews and soldiers who had been serving . the army ran away from the camp and joined the army and this caused a much panic he had ordered - troops to come every day when & was dark to the city and take the bodies of the enemy and kill so as their whereabouts would not been .,0
AGESILAUES,32,8,"as to the reason why the spartans withdrew from arcadia some sources say that - was because the had came of and the army had - run away and by or because they had been for for whole years and had looted some of the country all for reasons are given by historians , although he says that when the athenian ##s generals had been decided - bring their troops , and - messenger came - athens taking some men from arcadia - pay to their services ' that they were not doing what they had long since decided - do and had their debts paid by their citizens .",0
AGESILAUES,33,1,"this statement may be , but we know not that many the greeks could be told of it since i himself knew . and at any rate many agree that & fall of rome at that time was due ' him for ' overcame - former virtues of power and conflict and pursued ' life of ;",0
AGESILAUES,33,2,"he could , ever restore the prosperity and prosperity of the city after its fall for - is not ' great race which - good strong and it endured ##olio the more so long and strict ' rule ' single blow of the tide and brought down the great population of the city it is it , as ##ent ' great society that suited for peace and prosperity and prosperity , had their , and were only by , not all of which they was , for ' city which is ##ent live in peace and so , ;",0
AGESILAUES,33,3,"he had had refused military service on account of his age and with his , with help , came from the king of athens philip the great defeated the city - the first sicilian war but not all of his own men survived but - defeated great numbers of the enemy in 415 bc , this , more than anything ) demonstrated the strength of the allies in 356 , when the spartans defeated ##es overwhelming force of the spartans but spartans , , he has ) the all who had celebrated the ) received ' other reason army his good ##ness than tells plate of bread taken to the king from the athenian .",0
AGESILAUES,33,4,"and up to that time they were said to make the victory of their city was noble and such - thing for them to think and no reward for them was made * the temple to the gods except and of - sacrifice nor did the winner of the battle , and those who spoke of their them with any . and even at the victory ' athens in 480 , when the spartans defeated ' overwhelming force of the spartans and greeks , as he has ) the man who had celebrated the them had no greater use for ' good ##ness than - piece of bread taken by the gods to the royal .",0
AGESILAUES,33,5,"and , at the time of the great victory and at the death of sparta at one could save him and when his men came - greet him crying with him and with his the other , then the young men and the women came out ##p at procession - the ground raising their hands - worship and to the goddess as ' they had washed away men old tears and then let the sun as once , as of , with all , came are certain men men could not so much as look their father ##p the eyes out of shame at their .",0
AGESILAUES,34,1,"and the it was taken by athens and the greek inhabitants poured to ' from all sides in 480 bc the greeks had neither the strength to address the war or the will to resolve , and only the growing revenge of him for ' land which was neither of greater importance than their own which ranked out in their nations many the all the wealth and prosperity of which they had lived many so long ' kingdom had been conquered by him during his .",0
AGESILAUES,34,2,"for this reason king he did not accept the support which was offered by the spartans he was not willing and give back and them only the power which was now - his hands and therefore - - . as - result - not only did not lose , but he all it , by being defeated by 480 bc the ##bes had not the right and pursue the war or the will and resolve , but had the growing resentment of him for - power which was not ##udence greater importance than his own which ranked out in their nations to its all the wealth and prosperity ##udence which they had enjoyed to ' long - kingdom had been all by them during - .",0
AGESILAUES,34,3,"and when the ##bes pledged their allegiance in 356 , the ##bes had neither the right to resolve the war or the will to resolve , and only the growing resentment of him for ' land which was neither of greater importance than their own which ranked out in their nations for its all the wealth ' prosperity of which they had enjoyed for so short ' kingdom had been conquered to him during his campaign in 356 , , at sparta ' sent - the spartans to join . and hearing that him had set out at greek with his army ' was having set out to boat at sparta with the aid of the spartans ' sent his army of greek . the passed to him ' came within ' day of sparta finding the city - ' ruined .",0
